Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:42 EST
"Nutrient data for: 13450, Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, cooked, grilled"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak (yield from 186 g raw meat) = 150.0g",
Proximates
"Water",g,63.25,53.76,94.88
"Energy",kcal,189,161,284
"Protein",g,29.99,25.49,44.98
"Total lipid (fat)",g,6.74,5.73,10.11
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,14,12,21
"Iron, Fe",mg,3.25,2.76,4.88
"Magnesium, Mg",mg,15,13,22
"Phosphorus, P",mg,277,235,416
"Potassium, K",mg,375,319,562
"Sodium, Na",mg,58,49,87
"Zinc, Zn",mg,3.95,3.36,5.92
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.076,0.065,0.114
"Riboflavin",mg,0.430,0.365,0.645
"Niacin",mg,6.187,5.259,9.280
"Vitamin B-6",mg,0.719,0.611,1.079
"Folate, DFE",µg,7,6,10
"Vitamin B-12",µg,4.52,3.84,6.78
"Vitamin A, RAE",µg,2,2,3
"Vitamin A, IU",IU,6,5,9
"Vitamin E (alpha-tocopherol)",mg,0.22,0.19,0.33
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.1
"Vitamin D",IU,2,2,3
"Vitamin K (phylloquinone)",µg,1.6,1.4,2.4
Lipids
"Fatty acids, total saturated",g,2.685,2.282,4.027
"Fatty acids, total monounsaturated",g,2.940,2.499,4.410
"Fatty acids, total polyunsaturated",g,0.415,0.353,0.623
"Fatty acids, total trans",g,0.385,0.327,0.578
"Cholesterol",mg,86,73,129
Amino Acids
Other
"Caffeine",mg,0,0,0
