Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:33 EST
"Nutrient data for: 13055, Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 350.0g",
Proximates
"Water",g,53.39,45.38,186.87
"Energy",kcal,280,238,980
"Protein",g,28.97,24.62,101.39
"Total lipid (fat)",g,17.37,14.76,60.80
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,17,14,60
"Iron, Fe",mg,2.40,2.04,8.40
"Magnesium, Mg",mg,19,16,66
"Phosphorus, P",mg,180,153,630
"Potassium, K",mg,237,201,830
"Sodium, Na",mg,49,42,172
"Zinc, Zn",mg,6.92,5.88,24.22
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.063,0.054,0.221
"Riboflavin",mg,0.158,0.134,0.553
"Niacin",mg,4.175,3.549,14.613
"Vitamin B-6",mg,0.285,0.242,0.997
"Folate, DFE",µg,9,8,32
"Vitamin B-12",µg,1.92,1.63,6.72
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.50,0.42,1.75
"Vitamin D (D2 + D3)",µg,0.3,0.3,1.1
"Vitamin D",IU,11,9,38
"Vitamin K (phylloquinone)",µg,1.8,1.5,6.3
Lipids
"Fatty acids, total saturated",g,6.888,5.855,24.108
"Fatty acids, total monounsaturated",g,7.481,6.359,26.183
"Fatty acids, total polyunsaturated",g,0.642,0.546,2.247
"Cholesterol",mg,107,91,374
Amino Acids
Other
"Caffeine",mg,0,0,0
