Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:40 EST
"Nutrient data for: 23578, Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g",
Proximates
"Water",g,55.28,46.99
"Energy",kcal,279,237
"Protein",g,25.56,21.73
"Total lipid (fat)",g,18.87,16.04
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,30,26
"Iron, Fe",mg,2.37,2.01
"Magnesium, Mg",mg,20,17
"Phosphorus, P",mg,189,161
"Potassium, K",mg,289,246
"Sodium, Na",mg,78,66
"Zinc, Zn",mg,6.19,5.26
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.049,0.042
"Riboflavin",mg,0.176,0.150
"Niacin",mg,4.818,4.095
"Vitamin B-6",mg,0.351,0.298
"Folate, DFE",µg,11,9
"Vitamin B-12",µg,2.81,2.39
"Vitamin A, RAE",µg,3,3
"Vitamin A, IU",IU,9,8
"Vitamin E (alpha-tocopherol)",mg,0.12,0.10
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,2,2
"Vitamin K (phylloquinone)",µg,2.2,1.9
Lipids
"Fatty acids, total saturated",g,7.248,6.161
"Fatty acids, total monounsaturated",g,8.624,7.330
"Fatty acids, total polyunsaturated",g,0.520,0.442
"Fatty acids, total trans",g,0.969,0.824
"Cholesterol",mg,88,75
Amino Acids
Other
"Caffeine",mg,0,0
