Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:37 EST
"Nutrient data for: 13383, Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 roast = 658.0g",
Proximates
"Water",g,57.85,49.17,380.65
"Energy",kcal,231,196,1520
"Protein",g,30.45,25.88,200.36
"Total lipid (fat)",g,11.14,9.47,73.30
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,14,12,92
"Iron, Fe",mg,3.20,2.72,21.06
"Magnesium, Mg",mg,22,19,145
"Phosphorus, P",mg,207,176,1362
"Potassium, K",mg,307,261,2020
"Sodium, Na",mg,63,54,415
"Zinc, Zn",mg,11.21,9.53,73.76
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.070,0.060,0.461
"Riboflavin",mg,0.248,0.211,1.632
"Niacin",mg,3.960,3.366,26.057
"Vitamin B-6",mg,0.320,0.272,2.106
"Folate, DFE",µg,7,6,46
"Vitamin B-12",µg,3.50,2.98,23.03
"Vitamin A, RAE",µg,2,2,13
"Vitamin A, IU",IU,5,4,33
"Vitamin E (alpha-tocopherol)",mg,0.10,0.09,0.66
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.7
"Vitamin D",IU,6,5,39
"Vitamin K (phylloquinone)",µg,1.6,1.4,10.5
Lipids
"Fatty acids, total saturated",g,4.344,3.692,28.584
"Fatty acids, total monounsaturated",g,5.670,4.819,37.309
"Fatty acids, total polyunsaturated",g,0.519,0.441,3.415
"Fatty acids, total trans",g,0.436,0.371,2.869
"Cholesterol",mg,105,89,691
Amino Acids
Other
"Caffeine",mg,0,0,0
