Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 02:59 EST
"Nutrient data for: 06125, Gravy, turkey, canned, ready-to-serve"
Nutrient,Unit,1Value per 100 g,"1 cup = 238.0g","1 tbsp = 14.9g","1 tsp = 5.0g","1 can = 298.0g",
Proximates
"Water",g,88.60,210.87,13.20,4.43,264.03
"Energy",kcal,51,121,8,3,152
"Protein",g,2.60,6.19,0.39,0.13,7.75
"Total lipid (fat)",g,2.10,5.00,0.31,0.10,6.26
"Carbohydrate, by difference",g,5.10,12.14,0.76,0.26,15.20
"Fiber, total dietary",g,0.4,1.0,0.1,0.0,1.2
"Sugars, total",g,0.21,0.50,0.03,0.01,0.63
Minerals
"Calcium, Ca",mg,4,10,1,0,12
"Iron, Fe",mg,0.70,1.67,0.10,0.04,2.09
"Magnesium, Mg",mg,2,5,0,0,6
"Phosphorus, P",mg,29,69,4,1,86
"Potassium, K",mg,109,259,16,5,325
"Sodium, Na",mg,577,1373,86,29,1719
"Zinc, Zn",mg,0.80,1.90,0.12,0.04,2.38
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.020,0.048,0.003,0.001,0.060
"Riboflavin",mg,0.080,0.190,0.012,0.004,0.238
"Niacin",mg,1.300,3.094,0.194,0.065,3.874
"Vitamin B-6",mg,0.010,0.024,0.001,0.000,0.030
"Folate, DFE",µg,2,5,0,0,6
"Vitamin B-12",µg,0.10,0.24,0.01,0.01,0.30
"Vitamin A, RAE",µg,0,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.05,0.12,0.01,0.00,0.15
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.620,1.476,0.092,0.031,1.848
"Fatty acids, total monounsaturated",g,0.900,2.142,0.134,0.045,2.682
"Fatty acids, total polyunsaturated",g,0.490,1.166,0.073,0.025,1.460
"Cholesterol",mg,2,5,0,0,6
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
