Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:50 EST
"Nutrient data for: 10956, Pork, loin, leg cap steak, boneless, separable lean and fat, cooked, broiled"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 piece = 194.0g",
Proximates
"Water",g,68.72,58.41,133.32
"Energy",kcal,158,134,307
"Protein",g,27.57,23.43,53.49
"Total lipid (fat)",g,4.41,3.75,8.56
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,7,6,14
"Iron, Fe",mg,0.97,0.82,1.88
"Magnesium, Mg",mg,23,20,45
"Phosphorus, P",mg,221,188,429
"Potassium, K",mg,366,311,710
"Sodium, Na",mg,76,65,147
"Zinc, Zn",mg,4.11,3.49,7.97
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.481,0.409,0.933
"Riboflavin",mg,0.387,0.329,0.751
"Niacin",mg,8.205,6.974,15.918
"Vitamin B-6",mg,0.430,0.365,0.834
"Folate, DFE",µg,1,1,2
"Vitamin B-12",µg,0.69,0.59,1.34
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.10,0.09,0.19
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,1.358,1.154,2.635
"Fatty acids, total monounsaturated",g,1.928,1.639,3.740
"Fatty acids, total polyunsaturated",g,0.578,0.491,1.121
"Fatty acids, total trans",g,0.022,0.019,0.043
"Cholesterol",mg,81,69,157
Amino Acids
Other
"Caffeine",mg,0,0,0
