Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:46 EST
"Nutrient data for: 10061, Pork, fresh, loin, tenderloin, separable lean only, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse) = 333.0g","1 roast = 402.0g",
Proximates
"Water",g,69.45,59.03,231.27,279.19
"Energy",kcal,143,122,476,575
"Protein",g,26.17,22.24,87.15,105.20
"Total lipid (fat)",g,3.51,2.98,11.69,14.11
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,6,5,20,24
"Iron, Fe",mg,1.15,0.98,3.83,4.62
"Magnesium, Mg",mg,29,25,97,117
"Phosphorus, P",mg,267,227,889,1073
"Potassium, K",mg,421,358,1402,1692
"Sodium, Na",mg,57,48,190,229
"Zinc, Zn",mg,2.42,2.06,8.06,9.73
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.950,0.807,3.163,3.819
"Riboflavin",mg,0.387,0.329,1.289,1.556
"Niacin",mg,7.432,6.317,24.749,29.877
"Vitamin B-6",mg,0.739,0.628,2.461,2.971
"Folate, DFE",µg,0,0,0,0
"Vitamin B-12",µg,0.57,0.48,1.90,2.29
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.08,0.07,0.27,0.32
"Vitamin D (D2 + D3)",µg,0.2,0.2,0.7,0.8
"Vitamin D",IU,10,8,33,40
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,1.198,1.018,3.989,4.816
"Fatty acids, total monounsaturated",g,1.334,1.134,4.442,5.363
"Fatty acids, total polyunsaturated",g,0.506,0.430,1.685,2.034
"Fatty acids, total trans",g,0.033,0.028,0.110,0.133
"Cholesterol",mg,73,62,243,293
Amino Acids
Other
"Caffeine",mg,0,0,0,0
