Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:39 EST
"Nutrient data for: 19138, Candies, truffles, prepared-from-recipe"
Nutrient,Unit,1Value per 100 g,"1 piece = 12.0g","1 recipe yield, recipe makes 49     1 "" x 1""     pieces = 612.0g",
Proximates
"Water",g,13.47,1.62,82.44
"Energy",kcal,510,61,3121
"Protein",g,6.21,0.75,38.01
"Total lipid (fat)",g,33.76,4.05,206.61
"Carbohydrate, by difference",g,44.88,5.39,274.67
"Fiber, total dietary",g,2.5,0.3,15.3
"Sugars, total",g,38.31,4.60,234.46
Minerals
"Calcium, Ca",mg,157,19,961
"Iron, Fe",mg,1.75,0.21,10.71
"Magnesium, Mg",mg,48,6,294
"Phosphorus, P",mg,171,21,1047
"Potassium, K",mg,297,36,1818
"Sodium, Na",mg,68,8,416
"Zinc, Zn",mg,1.55,0.19,9.49
Vitamins
"Vitamin C, total ascorbic acid",mg,0.1,0.0,0.6
"Thiamin",mg,0.087,0.010,0.532
"Riboflavin",mg,0.250,0.030,1.530
"Niacin",mg,0.299,0.036,1.830
"Vitamin B-6",mg,0.032,0.004,0.196
"Folate, DFE",µg,9,1,55
"Vitamin B-12",µg,0.49,0.06,3.00
"Vitamin A, RAE",µg,144,17,881
"Vitamin A, IU",IU,513,62,3140
"Vitamin E (alpha-tocopherol)",mg,1.82,0.22,11.14
"Vitamin K (phylloquinone)",µg,6.0,0.7,36.7
Lipids
"Fatty acids, total saturated",g,18.488,2.219,113.147
"Fatty acids, total monounsaturated",g,12.636,1.516,77.332
"Fatty acids, total polyunsaturated",g,1.013,0.122,6.200
"Fatty acids, total trans",g,0.000,0.000,0.000
"Cholesterol",mg,53,6,324
Amino Acids
Other
"Caffeine",mg,15,2,92
