Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:48 EST
"Nutrient data for: 19204, Puddings, lemon, dry mix, instant, prepared with 2% milk"
Nutrient,Unit,1Value per 100 g,"1 serving = 8.0g","1 package = 32.0g",
Proximates
"Water",g,74.16,5.93,23.73
"Energy",kcal,107,9,34
"Protein",g,2.76,0.22,0.88
"Total lipid (fat)",g,1.71,0.14,0.55
"Carbohydrate, by difference",g,20.20,1.62,6.46
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,101,8,32
"Iron, Fe",mg,0.06,0.00,0.02
"Magnesium, Mg",mg,11,1,4
"Phosphorus, P",mg,207,17,66
"Potassium, K",mg,130,10,42
"Sodium, Na",mg,268,21,86
"Zinc, Zn",mg,0.33,0.03,0.11
Vitamins
"Vitamin C, total ascorbic acid",mg,0.8,0.1,0.3
"Thiamin",mg,0.033,0.003,0.011
"Riboflavin",mg,0.137,0.011,0.044
"Niacin",mg,0.072,0.006,0.023
"Vitamin B-6",mg,0.036,0.003,0.012
"Folate, DFE",µg,4,0,1
"Vitamin B-12",µg,0.30,0.02,0.10
"Vitamin A, RAE",µg,46,4,15
"Vitamin A, IU",IU,170,14,54
"Vitamin D (D2 + D3)",µg,0.8,0.1,0.3
"Vitamin D",IU,33,3,11
Lipids
"Fatty acids, total saturated",g,0.974,0.078,0.312
"Fatty acids, total monounsaturated",g,0.484,0.039,0.155
"Fatty acids, total polyunsaturated",g,0.101,0.008,0.032
"Cholesterol",mg,6,0,2
Amino Acids
Other
"Caffeine",mg,0,0,0
