Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:44 EST
"Nutrient data for: 19312, Pie fillings, apple, canned"
Nutrient,Unit,1Value per 100 g,"0.125 can = 74.0g","1 serving = 85.0g","1 can (21 oz) = 595.0g",
Proximates
"Water",g,73.40,54.32,62.39,436.73
"Energy",kcal,100,74,85,595
"Protein",g,0.10,0.07,0.09,0.59
"Total lipid (fat)",g,0.10,0.07,0.09,0.59
"Carbohydrate, by difference",g,26.10,19.31,22.18,155.29
"Fiber, total dietary",g,1.0,0.7,0.8,6.0
"Sugars, total",g,13.80,10.21,11.73,82.11
Minerals
"Calcium, Ca",mg,4,3,3,24
"Iron, Fe",mg,0.29,0.21,0.25,1.73
"Magnesium, Mg",mg,2,1,2,12
"Phosphorus, P",mg,7,5,6,42
"Potassium, K",mg,45,33,38,268
"Sodium, Na",mg,47,35,40,280
"Zinc, Zn",mg,0.04,0.03,0.03,0.24
Vitamins
"Vitamin C, total ascorbic acid",mg,1.7,1.3,1.4,10.1
"Thiamin",mg,0.012,0.009,0.010,0.071
"Riboflavin",mg,0.011,0.008,0.009,0.065
"Niacin",mg,0.035,0.026,0.030,0.208
"Vitamin B-6",mg,0.016,0.012,0.014,0.095
"Folate, DFE",µg,0,0,0,0
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,2,1,2,12
"Vitamin A, IU",IU,24,18,20,143
"Vitamin E (alpha-tocopherol)",mg,0.04,0.03,0.03,0.24
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,0.5,0.4,0.4,3.0
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0
