Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:26 EST
"Nutrient data for: 11958, Pickle relish, hamburger"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 15.0g","0.5 cup = 122.0g",
Proximates
"Water",g,61.12,9.17,74.57
"Energy",kcal,129,19,157
"Protein",g,0.63,0.09,0.77
"Total lipid (fat)",g,0.54,0.08,0.66
"Carbohydrate, by difference",g,34.48,5.17,42.07
"Fiber, total dietary",g,3.2,0.5,3.9
Minerals
"Calcium, Ca",mg,4,1,5
"Iron, Fe",mg,1.14,0.17,1.39
"Magnesium, Mg",mg,7,1,9
"Phosphorus, P",mg,17,3,21
"Potassium, K",mg,76,11,93
"Sodium, Na",mg,1096,164,1337
"Zinc, Zn",mg,0.11,0.02,0.13
Vitamins
"Vitamin C, total ascorbic acid",mg,2.3,0.3,2.8
"Thiamin",mg,0.020,0.003,0.024
"Riboflavin",mg,0.042,0.006,0.051
"Niacin",mg,0.617,0.093,0.753
"Vitamin B-6",mg,0.015,0.002,0.018
"Folate, DFE",µg,1,0,1
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,13,2,16
"Vitamin A, IU",IU,267,40,326
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
Lipids
"Fatty acids, total saturated",g,0.052,0.008,0.063
"Fatty acids, total monounsaturated",g,0.269,0.040,0.328
"Fatty acids, total polyunsaturated",g,0.131,0.020,0.160
"Fatty acids, total trans",g,0.000,0.000,0.000
"Cholesterol",mg,0,0,0
Amino Acids
Other
