Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:24 EST
"Nutrient data for: 11296, Onion rings, breaded, par fried, frozen, prepared, heated in oven"
Nutrient,Unit,1Value per 100 g,"1 cup = 48.0g","10.0 rings, large (3-4"" dia) = 71.0g","10.0 rings, medium (2-3"" dia) = 60.0g","10.0 rings, small (1-2"" dia) = 48.0g",
Proximates
"Water",g,46.37,22.26,32.92,27.82,22.26
"Energy",kcal,276,132,196,166,132
"Protein",g,4.14,1.99,2.94,2.48,1.99
"Total lipid (fat)",g,14.30,6.86,10.15,8.58,6.86
"Carbohydrate, by difference",g,33.79,16.22,23.99,20.27,16.22
"Fiber, total dietary",g,2.2,1.1,1.6,1.3,1.1
"Sugars, total",g,5.10,2.45,3.62,3.06,2.45
Minerals
"Calcium, Ca",mg,31,15,22,19,15
"Iron, Fe",mg,1.25,0.60,0.89,0.75,0.60
"Magnesium, Mg",mg,17,8,12,10,8
"Phosphorus, P",mg,71,34,50,43,34
"Potassium, K",mg,123,59,87,74,59
"Sodium, Na",mg,370,178,263,222,178
"Zinc, Zn",mg,0.42,0.20,0.30,0.25,0.20
Vitamins
"Vitamin C, total ascorbic acid",mg,1.6,0.8,1.1,1.0,0.8
"Thiamin",mg,0.185,0.089,0.131,0.111,0.089
"Riboflavin",mg,0.116,0.056,0.082,0.070,0.056
"Niacin",mg,1.349,0.648,0.958,0.809,0.648
"Vitamin B-6",mg,0.117,0.056,0.083,0.070,0.056
"Folate, DFE",µg,33,16,23,20,16
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.46,0.22,0.33,0.28,0.22
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,34.1,16.4,24.2,20.5,16.4
Lipids
"Fatty acids, total saturated",g,2.137,1.026,1.517,1.282,1.026
"Fatty acids, total monounsaturated",g,3.000,1.440,2.130,1.800,1.440
"Fatty acids, total polyunsaturated",g,7.633,3.664,5.419,4.580,3.664
"Fatty acids, total trans",g,0.053,0.025,0.038,0.032,0.025
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
