Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:15 EST
"Nutrient data for: 11015, Asparagus, canned, drained solids"
Nutrient,Unit,1Value per 100 g,"1 cup = 242.0g","1 spear (about 5"" long) = 18.0g","1 can (300 x 407) = 248.0g",
Proximates
"Water",g,93.98,227.43,16.92,233.07
"Energy",kcal,19,46,3,47
"Protein",g,2.14,5.18,0.39,5.31
"Total lipid (fat)",g,0.65,1.57,0.12,1.61
"Carbohydrate, by difference",g,2.46,5.95,0.44,6.10
"Fiber, total dietary",g,1.6,3.9,0.3,4.0
"Sugars, total",g,1.06,2.57,0.19,2.63
Minerals
"Calcium, Ca",mg,16,39,3,40
"Iron, Fe",mg,1.83,4.43,0.33,4.54
"Magnesium, Mg",mg,10,24,2,25
"Phosphorus, P",mg,43,104,8,107
"Potassium, K",mg,172,416,31,427
"Sodium, Na",mg,287,695,52,712
"Zinc, Zn",mg,0.40,0.97,0.07,0.99
Vitamins
"Vitamin C, total ascorbic acid",mg,18.4,44.5,3.3,45.6
"Thiamin",mg,0.061,0.148,0.011,0.151
"Riboflavin",mg,0.100,0.242,0.018,0.248
"Niacin",mg,0.954,2.309,0.172,2.366
"Vitamin B-6",mg,0.110,0.266,0.020,0.273
"Folate, DFE",µg,96,232,17,238
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,41,99,7,102
"Vitamin A, IU",IU,822,1989,148,2039
"Vitamin E (alpha-tocopherol)",mg,1.22,2.95,0.22,3.03
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,41.3,99.9,7.4,102.4
Lipids
"Fatty acids, total saturated",g,0.147,0.356,0.026,0.365
"Fatty acids, total monounsaturated",g,0.021,0.051,0.004,0.052
"Fatty acids, total polyunsaturated",g,0.284,0.687,0.051,0.704
"Fatty acids, total trans",g,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0
