Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:58 EST
"Nutrient data for: 08577, Cereals, CREAM OF WHEAT, 1 minute cook time, cooked with water, stove-top, without salt"
Nutrient,Unit,1Value per 100 g,"1 cup = 245.0g",
Proximates
"Water",g,86.40,211.68
"Energy",kcal,56,137
"Protein",g,1.65,4.04
"Total lipid (fat)",g,0.42,1.03
"Carbohydrate, by difference",g,11.16,27.34
"Fiber, total dietary",g,0.4,1.0
"Sugars, total",g,0.07,0.17
Minerals
"Calcium, Ca",mg,125,306
"Iron, Fe",mg,4.70,11.52
"Magnesium, Mg",mg,8,20
"Phosphorus, P",mg,27,66
"Potassium, K",mg,23,56
"Sodium, Na",mg,4,10
"Zinc, Zn",mg,0.26,0.64
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.055,0.135
"Riboflavin",mg,0.022,0.054
"Niacin",mg,0.842,2.063
"Vitamin B-6",mg,0.033,0.081
"Folate, DFE",µg,36,88
"Vitamin E (alpha-tocopherol)",mg,0.03,0.07
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.106,0.260
"Fatty acids, total monounsaturated",g,0.064,0.157
"Fatty acids, total polyunsaturated",g,0.210,0.514
"Fatty acids, total trans",g,0.201,0.492
Amino Acids
Other
