Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:16 EST
"Nutrient data for: 11724, Beans, snap, yellow, cooked, boiled, drained, without salt"
Nutrient,Unit,1Value per 100 g,"1 cup = 125.0g",
Proximates
"Water",g,89.22,111.53
"Energy",kcal,35,44
"Protein",g,1.89,2.36
"Total lipid (fat)",g,0.28,0.35
"Carbohydrate, by difference",g,7.88,9.85
"Fiber, total dietary",g,3.3,4.1
"Sugars, total",g,3.63,4.54
Minerals
"Calcium, Ca",mg,46,58
"Iron, Fe",mg,1.28,1.60
"Magnesium, Mg",mg,25,31
"Phosphorus, P",mg,39,49
"Potassium, K",mg,299,374
"Sodium, Na",mg,3,4
"Zinc, Zn",mg,0.36,0.45
Vitamins
"Vitamin C, total ascorbic acid",mg,9.7,12.1
"Thiamin",mg,0.074,0.092
"Riboflavin",mg,0.097,0.121
"Niacin",mg,0.614,0.767
"Vitamin B-6",mg,0.056,0.070
"Folate, DFE",µg,33,41
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,4,5
"Vitamin A, IU",IU,81,101
"Vitamin E (alpha-tocopherol)",mg,0.46,0.57
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,47.9,59.9
Lipids
"Fatty acids, total saturated",g,0.064,0.080
"Fatty acids, total monounsaturated",g,0.011,0.014
"Fatty acids, total polyunsaturated",g,0.145,0.181
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
