Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:42 EST
"Nutrient data for: 03235, Babyfood, dessert, fruit dessert, without ascorbic acid, strained"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 15.0g","1 oz = 28.35g","1 jar = 113.0g","1 jar Gerber Second Food (4 oz) = 113.0g","1 jar Heinz Strained-2 (4.25 oz) = 120.0g",
Proximates
"Water",g,83.40,12.51,23.64,94.24,94.24,100.08
"Energy",kcal,59,9,17,67,67,71
"Protein",g,0.30,0.04,0.09,0.34,0.34,0.36
"Total lipid (fat)",g,0.00,0.00,0.00,0.00,0.00,0.00
"Carbohydrate, by difference",g,16.00,2.40,4.54,18.08,18.08,19.20
"Fiber, total dietary",g,0.6,0.1,0.2,0.7,0.7,0.7
"Sugars, total",g,12.60,1.89,3.57,14.24,14.24,15.12
Minerals
"Calcium, Ca",mg,9,1,3,10,10,11
"Iron, Fe",mg,0.22,0.03,0.06,0.25,0.25,0.26
"Magnesium, Mg",mg,5,1,1,6,6,6
"Phosphorus, P",mg,7,1,2,8,8,8
"Potassium, K",mg,94,14,27,106,106,113
"Sodium, Na",mg,0,0,0,0,0,0
"Zinc, Zn",mg,0.04,0.01,0.01,0.05,0.05,0.05
Vitamins
"Vitamin C, total ascorbic acid",mg,2.5,0.4,0.7,2.8,2.8,3.0
"Thiamin",mg,0.016,0.002,0.005,0.018,0.018,0.019
"Riboflavin",mg,0.009,0.001,0.003,0.010,0.010,0.011
"Niacin",mg,0.143,0.021,0.041,0.162,0.162,0.172
"Vitamin B-6",mg,0.037,0.006,0.010,0.042,0.042,0.044
"Folate, DFE",µg,3,0,1,3,3,4
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,7,1,2,8,8,8
"Vitamin A, IU",IU,132,20,37,149,149,158
"Vitamin E (alpha-tocopherol)",mg,0.29,0.04,0.08,0.33,0.33,0.35
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,1.5,0.2,0.4,1.7,1.7,1.8
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0,0
