Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:49 EST
"Nutrient data for: 03844, Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, LIPIL, with iron, liquid concentrate not reconstituted, with ARA and DHA"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 31.6g",
Proximates
"Water",g,75.70,23.92
"Energy",kcal,126,40
"Protein",g,3.53,1.12
"Total lipid (fat)",g,6.73,2.13
"Carbohydrate, by difference",g,13.12,4.15
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,9.87,3.12
Minerals
"Calcium, Ca",mg,123,39
"Iron, Fe",mg,2.28,0.72
"Magnesium, Mg",mg,14,4
"Phosphorus, P",mg,80,25
"Potassium, K",mg,138,44
"Sodium, Na",mg,60,19
"Zinc, Zn",mg,1.27,0.40
Vitamins
"Vitamin C, total ascorbic acid",mg,15.1,4.8
"Thiamin",mg,0.101,0.032
"Riboflavin",mg,0.114,0.036
"Niacin",mg,1.271,0.402
"Vitamin B-6",mg,0.077,0.024
"Folate, DFE",µg,34,11
"Vitamin B-12",µg,0.37,0.12
"Vitamin A, RAE",µg,112,35
"Vitamin A, IU",IU,374,118
"Vitamin E (alpha-tocopherol)",mg,1.68,0.53
"Vitamin D (D2 + D3)",µg,1.6,0.5
"Vitamin D",IU,64,20
"Vitamin K (phylloquinone)",µg,10.1,3.2
Lipids
"Fatty acids, total saturated",g,2.798,0.884
"Fatty acids, total monounsaturated",g,2.486,0.786
"Fatty acids, total polyunsaturated",g,1.327,0.419
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
Footnotes
(a)"Contains arachidonic acid (ARA, nutrient number 620) and docosahexaenoic acid (DHA, nutrient number 621), fatty acids found in human breast milk."
