Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:46 EST
"Nutrient data for: 03008, Babyfood, meat, ham, strained"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 15.0g","1 oz = 28.35g","1 jar = 71.0g","1 jar Gerber Second Foods (2.5 oz) = 71.0g",
Proximates
"Water",g,80.50,12.07,22.82,57.16,57.16
"Energy",kcal,97,15,27,69,69
"Protein",g,11.30,1.70,3.20,8.02,8.02
"Total lipid (fat)",g,3.80,0.57,1.08,2.70,2.70
"Carbohydrate, by difference",g,3.70,0.56,1.05,2.63,2.63
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,6,1,2,4,4
"Iron, Fe",mg,1.03,0.15,0.29,0.73,0.73
"Magnesium, Mg",mg,13,2,4,9,9
"Phosphorus, P",mg,81,12,23,58,58
"Potassium, K",mg,204,31,58,145,145
"Sodium, Na",mg,44,7,12,31,31
"Zinc, Zn",mg,2.25,0.34,0.64,1.60,1.60
Vitamins
"Vitamin C, total ascorbic acid",mg,2.1,0.3,0.6,1.5,1.5
"Thiamin",mg,0.139,0.021,0.039,0.099,0.099
"Riboflavin",mg,0.154,0.023,0.044,0.109,0.109
"Niacin",mg,2.633,0.395,0.746,1.869,1.869
"Vitamin B-6",mg,0.252,0.038,0.071,0.179,0.179
"Folate, DFE",µg,2,0,1,1,1
"Vitamin B-12",µg,0.10,0.01,0.03,0.07,0.07
"Vitamin A, RAE",µg,2,0,1,1,1
"Vitamin A, IU",IU,5,1,1,4,4
"Vitamin E (alpha-tocopherol)",mg,0.13,0.02,0.04,0.09,0.09
"Vitamin D (D2 + D3)",µg,0.4,0.1,0.1,0.3,0.3
"Vitamin D",IU,18,3,5,13,13
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,1.267,0.190,0.359,0.900,0.900
"Fatty acids, total monounsaturated",g,1.803,0.270,0.511,1.280,1.280
"Fatty acids, total polyunsaturated",g,0.510,0.076,0.145,0.362,0.362
"Cholesterol",mg,24,4,7,17,17
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
