Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:44 EST
"Nutrient data for: 03128, Babyfood, fruit, apricot with tapioca, junior"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 15.0g","1 oz = 28.35g","1 jar = 170.0g","1 jar Gerber Third Foods (6 oz) = 170.0g","1 jar Heinz Junior-3 (6 oz) = 170.0g",
Proximates
"Water",g,82.10,12.31,23.28,139.57,139.57,139.57
"Energy",kcal,63,9,18,107,107,107
"Protein",g,0.30,0.04,0.09,0.51,0.51,0.51
"Total lipid (fat)",g,0.00,0.00,0.00,0.00,0.00,0.00
"Carbohydrate, by difference",g,17.30,2.60,4.90,29.41,29.41,29.41
"Fiber, total dietary",g,1.5,0.2,0.4,2.5,2.5,2.5
"Sugars, total",g,1.40,0.21,0.40,2.38,2.38,2.38
Minerals
"Calcium, Ca",mg,8,1,2,14,14,14
"Iron, Fe",mg,0.27,0.04,0.08,0.46,0.46,0.46
"Magnesium, Mg",mg,4,1,1,7,7,7
"Phosphorus, P",mg,10,2,3,17,17,17
"Potassium, K",mg,125,19,35,212,212,212
"Sodium, Na",mg,0,0,0,0,0,0
"Zinc, Zn",mg,0.04,0.01,0.01,0.07,0.07,0.07
Vitamins
"Vitamin C, total ascorbic acid",mg,17.9,2.7,5.1,30.4,30.4,30.4
"Thiamin",mg,0.008,0.001,0.002,0.014,0.014,0.014
"Riboflavin",mg,0.013,0.002,0.004,0.022,0.022,0.022
"Niacin",mg,0.196,0.029,0.056,0.333,0.333,0.333
"Vitamin B-6",mg,0.028,0.004,0.008,0.048,0.048,0.048
"Folate, DFE",µg,2,0,1,3,3,3
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,36,5,10,61,61,61
"Vitamin A, IU",IU,723,108,205,1229,1229,1229
"Vitamin E (alpha-tocopherol)",mg,0.60,0.09,0.17,1.02,1.02,1.02
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,0.4,0.1,0.1,0.7,0.7,0.7
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0,0
