Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:45 EST
"Nutrient data for: 03135, Babyfood, fruit, plums with tapioca, without ascorbic acid, junior"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 15.0g","1 oz = 28.35g","1 jar = 170.0g","1 jar Gerber Third Foods (6 oz) = 170.0g",
Proximates
"Water",g,79.20,11.88,22.45,134.64,134.64
"Energy",kcal,74,11,21,126,126
"Protein",g,0.10,0.01,0.03,0.17,0.17
"Total lipid (fat)",g,0.00,0.00,0.00,0.00,0.00
"Carbohydrate, by difference",g,20.50,3.08,5.81,34.85,34.85
"Fiber, total dietary",g,1.2,0.2,0.3,2.0,2.0
"Sugars, total",g,13.64,2.05,3.87,23.19,23.19
Minerals
"Calcium, Ca",mg,6,1,2,10,10
"Iron, Fe",mg,0.22,0.03,0.06,0.37,0.37
"Magnesium, Mg",mg,4,1,1,7,7
"Phosphorus, P",mg,6,1,2,10,10
"Potassium, K",mg,83,12,24,141,141
"Sodium, Na",mg,0,0,0,0,0
"Zinc, Zn",mg,0.08,0.01,0.02,0.14,0.14
Vitamins
"Vitamin C, total ascorbic acid",mg,0.8,0.1,0.2,1.4,1.4
"Thiamin",mg,0.006,0.001,0.002,0.010,0.010
"Riboflavin",mg,0.030,0.004,0.009,0.051,0.051
"Niacin",mg,0.206,0.031,0.058,0.350,0.350
"Vitamin B-6",mg,0.029,0.004,0.008,0.049,0.049
"Folate, DFE",µg,1,0,0,2,2
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,5,1,1,8,8
"Vitamin A, IU",IU,94,14,27,160,160
"Vitamin E (alpha-tocopherol)",mg,0.60,0.09,0.17,1.02,1.02
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,3.4,0.5,1.0,5.8,5.8
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
