Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:44 EST
"Nutrient data for: 03085, Babyfood, dinner, vegetables and turkey, junior"
Nutrient,Unit,1Value per 100 g,"1 cup = 256.0g","1 tbsp = 16.0g","1 oz = 28.35g","1 jar = 170.0g","1 jar Gerber Third Foods (6 oz) = 170.0g",
Proximates
"Water",g,88.50,226.56,14.16,25.09,150.45,150.45
"Energy",kcal,53,136,8,15,90,90
"Protein",g,1.72,4.40,0.28,0.49,2.92,2.92
"Total lipid (fat)",g,1.74,4.45,0.28,0.49,2.96,2.96
"Carbohydrate, by difference",g,7.55,19.33,1.21,2.14,12.84,12.84
"Fiber, total dietary",g,0.9,2.3,0.1,0.3,1.5,1.5
"Sugars, total",g,1.36,3.48,0.22,0.39,2.31,2.31
Minerals
"Calcium, Ca",mg,16,41,3,5,27,27
"Iron, Fe",mg,0.36,0.92,0.06,0.10,0.61,0.61
"Magnesium, Mg",mg,9,23,1,3,15,15
"Phosphorus, P",mg,32,82,5,9,54,54
"Potassium, K",mg,98,251,16,28,167,167
"Sodium, Na",mg,45,115,7,13,76,76
"Zinc, Zn",mg,0.30,0.77,0.05,0.09,0.51,0.51
Vitamins
"Vitamin C, total ascorbic acid",mg,0.4,1.0,0.1,0.1,0.7,0.7
"Thiamin",mg,0.022,0.056,0.004,0.006,0.037,0.037
"Riboflavin",mg,0.032,0.082,0.005,0.009,0.054,0.054
"Niacin",mg,0.539,1.380,0.086,0.153,0.916,0.916
"Vitamin B-6",mg,0.052,0.133,0.008,0.015,0.088,0.088
"Folate, DFE",µg,7,18,1,2,12,12
"Vitamin B-12",µg,0.01,0.03,0.00,0.00,0.02,0.02
"Vitamin A, RAE",µg,216,553,35,61,367,367
"Vitamin A, IU",IU,4325,11072,692,1226,7352,7352
"Vitamin E (alpha-tocopherol)",mg,0.31,0.79,0.05,0.09,0.53,0.53
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,4.8,12.3,0.8,1.4,8.2,8.2
Lipids
"Fatty acids, total saturated",g,0.485,1.242,0.078,0.137,0.825,0.825
"Fatty acids, total monounsaturated",g,0.687,1.759,0.110,0.195,1.168,1.168
"Fatty acids, total polyunsaturated",g,0.391,1.001,0.063,0.111,0.665,0.665
"Cholesterol",mg,4,10,1,1,7,7
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0,0
Footnotes
(b)"Vitamin A values range widely due to differences in cultivar and proportion of carrots."
(a)"Vitamin A values range widely due to differences in cultivar and proportion of carrots."
