Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:55 EST
"Nutrient data for: 23007, Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 458.0g",
Proximates
"Water",g,65.00,55.25,297.70
"Energy",kcal,215,183,985
"Protein",g,20.28,17.24,92.88
"Total lipid (fat)",g,14.19,12.06,64.99
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,23,20,105
"Iron, Fe",mg,1.73,1.47,7.92
"Magnesium, Mg",mg,10,8,46
"Phosphorus, P",mg,188,160,861
"Potassium, K",mg,246,209,1127
"Sodium, Na",mg,52,44,238
"Zinc, Zn",mg,3.43,2.92,15.71
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.052,0.044,0.238
"Riboflavin",mg,0.175,0.149,0.801
"Niacin",mg,5.136,4.366,23.523
"Vitamin B-6",mg,0.576,0.490,2.638
"Folate, DFE",µg,3,3,14
"Vitamin B-12",µg,1.70,1.45,7.79
"Vitamin A, RAE",µg,4,3,18
"Vitamin A, IU",IU,15,13,69
"Vitamin E (alpha-tocopherol)",mg,0.20,0.17,0.92
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.5
"Vitamin D",IU,4,3,18
"Vitamin K (phylloquinone)",µg,1.3,1.1,6.0
Lipids
"Fatty acids, total saturated",g,6.211,5.279,28.446
"Fatty acids, total monounsaturated",g,6.707,5.701,30.718
"Fatty acids, total polyunsaturated",g,0.663,0.564,3.037
"Fatty acids, total trans",g,0.892,0.758,4.085
"Cholesterol",mg,62,53,284
Amino Acids
Other
"Caffeine",mg,0,0,0
