Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:36 EST
"Nutrient data for: 23120, Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised"
Nutrient,Unit,1Value per 100 g,"1 steak = 141.0g",
Proximates
"Water",g,56.78,80.06
"Energy",kcal,225,317
"Protein",g,32.21,45.42
"Total lipid (fat)",g,10.74,15.14
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,15,21
"Iron, Fe",mg,3.38,4.77
"Magnesium, Mg",mg,22,31
"Phosphorus, P",mg,230,324
"Potassium, K",mg,303,427
"Sodium, Na",mg,66,93
"Zinc, Zn",mg,10.46,14.75
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.088,0.124
"Riboflavin",mg,0.276,0.389
"Niacin",mg,3.787,5.340
"Vitamin B-6",mg,0.372,0.525
"Folate, DFE",µg,8,11
"Vitamin B-12",µg,4.29,6.05
"Vitamin A, RAE",µg,7,10
"Vitamin A, IU",IU,23,32
"Vitamin E (alpha-tocopherol)",mg,0.11,0.16
"Vitamin D (D2 + D3)",µg,0.1,0.1
"Vitamin D",IU,6,8
"Vitamin K (phylloquinone)",µg,1.6,2.3
Lipids
"Fatty acids, total saturated",g,3.888,5.482
"Fatty acids, total monounsaturated",g,4.521,6.375
"Fatty acids, total polyunsaturated",g,0.611,0.862
"Fatty acids, total trans",g,0.488,0.688
"Cholesterol",mg,112,158
Amino Acids
Other
"Caffeine",mg,0,0
