Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:47 EST
"Nutrient data for: 23263, Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 fillet = 164.0g","1 roast = 901.0g",
Proximates
"Water",g,71.57,60.83,117.37,644.85
"Energy",kcal,133,113,218,1198
"Protein",g,22.66,19.26,37.16,204.17
"Total lipid (fat)",g,4.66,3.96,7.64,41.99
"Carbohydrate, by difference",g,0.04,0.03,0.07,0.36
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,5,4,8,45
"Iron, Fe",mg,2.28,1.94,3.74,20.54
"Magnesium, Mg",mg,26,22,43,234
"Phosphorus, P",mg,226,192,371,2036
"Potassium, K",mg,402,342,659,3622
"Sodium, Na",mg,66,56,108,595
"Zinc, Zn",mg,5.29,4.50,8.68,47.66
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.063,0.054,0.103,0.568
"Riboflavin",mg,0.180,0.153,0.295,1.622
"Niacin",mg,5.774,4.908,9.469,52.024
"Vitamin B-6",mg,0.648,0.551,1.063,5.838
"Folate, DFE",µg,4,3,7,36
"Vitamin B-12",µg,2.98,2.53,4.89,26.85
"Vitamin A, RAE",µg,2,2,3,18
"Vitamin A, IU",IU,6,5,10,54
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.2,0.9
"Vitamin D",IU,3,3,5,27
"Vitamin K (phylloquinone)",µg,1.5,1.3,2.5,13.5
Lipids
"Fatty acids, total saturated",g,1.683,1.431,2.760,15.164
"Fatty acids, total monounsaturated",g,2.164,1.839,3.549,19.498
"Fatty acids, total polyunsaturated",g,0.191,0.162,0.313,1.721
"Fatty acids, total trans",g,0.215,0.183,0.353,1.937
"Cholesterol",mg,65,55,107,586
Amino Acids
Other
"Caffeine",mg,0,0,0,0
