Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:57 EST
"Nutrient data for: 13930, Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse) = 306.0g",
Proximates
"Water",g,58.36,49.61,178.58
"Energy",kcal,243,207,744
"Protein",g,26.96,22.92,82.50
"Total lipid (fat)",g,14.23,12.10,43.54
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,20,17,61
"Iron, Fe",mg,1.73,1.47,5.29
"Magnesium, Mg",mg,22,19,67
"Phosphorus, P",mg,209,178,640
"Potassium, K",mg,336,286,1028
"Sodium, Na",mg,56,48,171
"Zinc, Zn",mg,4.87,4.14,14.90
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.073,0.062,0.223
"Riboflavin",mg,0.130,0.111,0.398
"Niacin",mg,7.176,6.100,21.959
"Vitamin B-6",mg,0.564,0.479,1.726
"Folate, DFE",µg,8,7,24
"Vitamin B-12",µg,1.59,1.35,4.87
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.44,0.37,1.35
"Vitamin D (D2 + D3)",µg,0.2,0.2,0.6
"Vitamin D",IU,9,8,28
"Vitamin K (phylloquinone)",µg,1.6,1.4,4.9
Lipids
"Fatty acids, total saturated",g,5.603,4.763,17.145
"Fatty acids, total monounsaturated",g,5.930,5.040,18.146
"Fatty acids, total polyunsaturated",g,0.547,0.465,1.674
"Cholesterol",mg,92,78,282
Amino Acids
Other
"Caffeine",mg,0,0,0
