Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:38 EST
"Nutrient data for: 13294, Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 648.0g","1 roast = 949.0g",
Proximates
"Water",g,70.82,60.20,458.91,672.08
"Energy",kcal,145,123,940,1376
"Protein",g,21.19,18.01,137.31,201.09
"Total lipid (fat)",g,6.51,5.53,42.18,61.78
"Carbohydrate, by difference",g,0.39,0.33,2.53,3.70
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,12,10,78,114
"Iron, Fe",mg,2.27,1.93,14.71,21.54
"Magnesium, Mg",mg,22,19,143,209
"Phosphorus, P",mg,200,170,1296,1898
"Potassium, K",mg,361,307,2339,3426
"Sodium, Na",mg,80,68,518,759
"Zinc, Zn",mg,7.82,6.65,50.67,74.21
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.080,0.068,0.518,0.759
"Riboflavin",mg,0.192,0.163,1.244,1.822
"Niacin",mg,4.290,3.646,27.799,40.712
"Vitamin B-6",mg,0.406,0.345,2.631,3.853
"Folate, DFE",µg,4,3,26,38
"Vitamin B-12",µg,3.26,2.77,21.12,30.94
"Vitamin A, RAE",µg,2,2,13,19
"Vitamin A, IU",IU,6,5,39,57
"Vitamin E (alpha-tocopherol)",mg,0.17,0.14,1.10,1.61
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.6,0.9
"Vitamin D",IU,4,3,26,38
"Vitamin K (phylloquinone)",µg,1.5,1.3,9.7,14.2
Lipids
"Fatty acids, total saturated",g,2.760,2.346,17.885,26.192
"Fatty acids, total monounsaturated",g,3.240,2.754,20.995,30.748
"Fatty acids, total polyunsaturated",g,0.320,0.272,2.074,3.037
"Fatty acids, total trans",g,0.292,0.248,1.892,2.771
"Cholesterol",mg,65,55,421,617
Amino Acids
Other
"Caffeine",mg,0,0,0,0
