Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:55 EST
"Nutrient data for: 13479, Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 363.0g",
Proximates
"Water",g,61.15,51.98,221.97
"Energy",kcal,212,180,770
"Protein",g,27.86,23.68,101.13
"Total lipid (fat)",g,10.37,8.81,37.64
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,18,15,65
"Iron, Fe",mg,3.57,3.03,12.96
"Magnesium, Mg",mg,21,18,76
"Phosphorus, P",mg,219,186,795
"Potassium, K",mg,290,246,1053
"Sodium, Na",mg,67,57,243
"Zinc, Zn",mg,4.61,3.92,16.73
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.058,0.049,0.211
"Riboflavin",mg,0.254,0.216,0.922
"Niacin",mg,6.109,5.193,22.176
"Vitamin B-6",mg,0.757,0.643,2.748
"Folate, DFE",µg,7,6,25
"Vitamin B-12",µg,1.96,1.67,7.11
"Vitamin A, RAE",µg,2,2,7
"Vitamin A, IU",IU,6,5,22
"Vitamin E (alpha-tocopherol)",mg,0.23,0.20,0.83
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.4
"Vitamin D",IU,3,3,11
"Vitamin K (phylloquinone)",µg,1.5,1.3,5.4
Lipids
"Fatty acids, total saturated",g,4.219,3.586,15.315
"Fatty acids, total monounsaturated",g,4.609,3.918,16.731
"Fatty acids, total polyunsaturated",g,0.542,0.461,1.967
"Fatty acids, total trans",g,0.572,0.486,2.076
"Cholesterol",mg,82,70,298
Amino Acids
Other
"Caffeine",mg,0,0,0
