Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:39 EST
"Nutrient data for: 13347, Beef, cured, corned beef, brisket, cooked"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse) = 320.0g",
Proximates
"Water",g,59.79,50.82,191.33
"Energy",kcal,251,213,803
"Protein",g,18.17,15.44,58.14
"Total lipid (fat)",g,18.98,16.13,60.74
"Carbohydrate, by difference",g,0.47,0.40,1.50
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,8,7,26
"Iron, Fe",mg,1.86,1.58,5.95
"Magnesium, Mg",mg,12,10,38
"Phosphorus, P",mg,125,106,400
"Potassium, K",mg,145,123,464
"Sodium, Na",mg,973,827,3114
"Zinc, Zn",mg,4.58,3.89,14.66
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.026,0.022,0.083
"Riboflavin",mg,0.170,0.145,0.544
"Niacin",mg,3.030,2.575,9.696
"Vitamin B-6",mg,0.230,0.196,0.736
"Folate, DFE",µg,6,5,19
"Vitamin B-12",µg,1.63,1.39,5.22
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.16,0.14,0.51
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.3
"Vitamin D",IU,4,3,13
"Vitamin K (phylloquinone)",µg,1.5,1.3,4.8
Lipids
"Fatty acids, total saturated",g,6.340,5.389,20.288
"Fatty acids, total monounsaturated",g,9.220,7.837,29.504
"Fatty acids, total polyunsaturated",g,0.670,0.570,2.144
"Cholesterol",mg,98,83,314
Amino Acids
Other
"Caffeine",mg,0,0,0
