Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:47 EST
"Nutrient data for: 23159, Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 roast = 1601.0g",
Proximates
"Water",g,59.55,50.62,953.40
"Energy",kcal,218,185,3490
"Protein",g,28.21,23.98,451.64
"Total lipid (fat)",g,11.68,9.93,187.00
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,8,7,128
"Iron, Fe",mg,2.13,1.81,34.10
"Magnesium, Mg",mg,24,20,384
"Phosphorus, P",mg,178,151,2850
"Potassium, K",mg,326,277,5219
"Sodium, Na",mg,56,48,897
"Zinc, Zn",mg,7.09,6.03,113.51
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.090,0.076,1.441
"Riboflavin",mg,0.292,0.248,4.675
"Niacin",mg,5.850,4.972,93.658
"Vitamin B-6",mg,0.540,0.459,8.645
"Folate, DFE",µg,7,6,112
"Vitamin B-12",µg,2.33,1.98,37.30
"Vitamin A, RAE",µg,2,2,32
"Vitamin A, IU",IU,6,5,96
"Vitamin E (alpha-tocopherol)",mg,0.10,0.09,1.60
"Vitamin D (D2 + D3)",µg,0.1,0.1,1.6
"Vitamin D",IU,4,3,64
"Vitamin K (phylloquinone)",µg,1.6,1.4,25.6
Lipids
"Fatty acids, total saturated",g,4.535,3.855,72.605
"Fatty acids, total monounsaturated",g,5.269,4.479,84.357
"Fatty acids, total polyunsaturated",g,0.696,0.592,11.143
"Fatty acids, total trans",g,0.583,0.496,9.334
"Cholesterol",mg,80,68,1281
Amino Acids
Other
"Caffeine",mg,0,0,0
