Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:45 EST
"Nutrient data for: 23217, Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 382.0g",
Proximates
"Water",g,67.25,57.16,256.89
"Energy",kcal,187,159,714
"Protein",g,20.38,17.32,77.85
"Total lipid (fat)",g,11.71,9.95,44.73
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,6,5,23
"Iron, Fe",mg,1.71,1.45,6.53
"Magnesium, Mg",mg,20,17,76
"Phosphorus, P",mg,145,123,554
"Potassium, K",mg,262,223,1001
"Sodium, Na",mg,64,54,244
"Zinc, Zn",mg,5.99,5.09,22.88
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.055,0.047,0.210
"Riboflavin",mg,0.289,0.246,1.104
"Niacin",mg,5.241,4.455,20.021
"Vitamin B-6",mg,0.421,0.358,1.608
"Folate, DFE",µg,3,3,11
"Vitamin B-12",µg,2.31,1.96,8.82
"Vitamin A, RAE",µg,4,3,15
"Vitamin A, IU",IU,13,11,50
"Vitamin E (alpha-tocopherol)",mg,0.15,0.13,0.57
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.4
"Vitamin D",IU,4,3,15
"Vitamin K (phylloquinone)",µg,1.5,1.3,5.7
Lipids
"Fatty acids, total saturated",g,4.626,3.932,17.671
"Fatty acids, total monounsaturated",g,5.431,4.616,20.746
"Fatty acids, total polyunsaturated",g,0.548,0.466,2.093
"Fatty acids, total trans",g,0.628,0.534,2.399
"Cholesterol",mg,65,55,248
Amino Acids
Other
"Caffeine",mg,0,0,0
