Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:52 EST
"Nutrient data for: 23381, Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g",
Proximates
"Water",g,65.35,55.55
"Energy",kcal,155,132
"Protein",g,29.85,25.37
"Total lipid (fat)",g,3.90,3.31
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,17,14
"Iron, Fe",mg,1.88,1.60
"Magnesium, Mg",mg,15,13
"Phosphorus, P",mg,288,245
"Potassium, K",mg,414,352
"Sodium, Na",mg,68,58
"Zinc, Zn",mg,4.44,3.77
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.082,0.070
"Riboflavin",mg,0.239,0.203
"Niacin",mg,8.727,7.418
"Vitamin B-6",mg,0.836,0.711
"Folate, DFE",µg,5,4
"Vitamin B-12",µg,2.38,2.02
"Vitamin A, RAE",µg,2,2
"Vitamin A, IU",IU,8,7
"Vitamin E (alpha-tocopherol)",mg,0.31,0.26
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,1,1
"Vitamin K (phylloquinone)",µg,1.5,1.3
Lipids
"Fatty acids, total saturated",g,1.410,1.198
"Fatty acids, total monounsaturated",g,1.644,1.397
"Fatty acids, total polyunsaturated",g,0.302,0.257
"Fatty acids, total trans",g,0.182,0.155
"Cholesterol",mg,78,66
Amino Acids
Other
"Caffeine",mg,0,0
