Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:54 EST
"Nutrient data for: 23324, Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 344.0g",
Proximates
"Water",g,72.64,61.74,249.88
"Energy",kcal,124,105,427
"Protein",g,23.49,19.97,80.81
"Total lipid (fat)",g,3.34,2.84,11.49
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,13,11,45
"Iron, Fe",mg,2.33,1.98,8.02
"Magnesium, Mg",mg,12,10,41
"Phosphorus, P",mg,219,186,753
"Potassium, K",mg,312,265,1073
"Sodium, Na",mg,54,46,186
"Zinc, Zn",mg,3.68,3.13,12.66
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.064,0.054,0.220
"Riboflavin",mg,0.235,0.200,0.808
"Niacin",mg,6.433,5.468,22.130
"Vitamin B-6",mg,0.632,0.537,2.174
"Folate, DFE",µg,4,3,14
"Vitamin B-12",µg,1.64,1.39,5.64
"Vitamin A, RAE",µg,3,3,10
"Vitamin A, IU",IU,11,9,38
"Vitamin E (alpha-tocopherol)",mg,0.23,0.20,0.79
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,1,1,3
"Vitamin K (phylloquinone)",µg,1.5,1.3,5.2
Lipids
"Fatty acids, total saturated",g,1.287,1.094,4.427
"Fatty acids, total monounsaturated",g,1.481,1.259,5.095
"Fatty acids, total polyunsaturated",g,0.238,0.202,0.819
"Fatty acids, total trans",g,0.163,0.139,0.561
"Cholesterol",mg,62,53,213
Amino Acids
Other
"Caffeine",mg,0,0,0
