Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:34 EST
"Nutrient data for: 23515, Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 lb = 453.6g",
Proximates
"Water",g,64.92,55.18,294.48
"Energy",kcal,173,147,785
"Protein",g,26.36,22.41,119.57
"Total lipid (fat)",g,6.75,5.74,30.62
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,7,6,32
"Iron, Fe",mg,3.09,2.63,14.02
"Magnesium, Mg",mg,22,19,100
"Phosphorus, P",mg,215,183,975
"Potassium, K",mg,372,316,1687
"Sodium, Na",mg,71,60,322
"Zinc, Zn",mg,6.39,5.43,28.99
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.089,0.076,0.404
"Riboflavin",mg,0.247,0.210,1.120
"Niacin",mg,3.469,2.949,15.735
"Vitamin B-6",mg,0.273,0.232,1.238
"Folate, DFE",µg,9,8,41
"Vitamin B-12",µg,3.02,2.57,13.70
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.17,0.14,0.77
Lipids
"Fatty acids, total saturated",g,2.144,1.822,9.725
"Fatty acids, total monounsaturated",g,3.294,2.800,14.942
"Fatty acids, total polyunsaturated",g,0.290,0.246,1.315
"Cholesterol",mg,71,60,322
Amino Acids
Other
"Caffeine",mg,0,0,0
