Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:33 EST
"Nutrient data for: 23632, Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g",
Proximates
"Water",g,74.26,21.05,336.84
"Energy",kcal,124,35,562
"Protein",g,21.45,6.08,97.30
"Total lipid (fat)",g,3.61,1.02,16.37
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,18,5,82
"Iron, Fe",mg,1.83,0.52,8.30
"Magnesium, Mg",mg,22,6,100
"Phosphorus, P",mg,200,57,907
"Potassium, K",mg,333,94,1510
"Sodium, Na",mg,76,22,345
"Zinc, Zn",mg,5.57,1.58,25.27
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.082,0.023,0.372
"Riboflavin",mg,0.140,0.040,0.635
"Niacin",mg,4.731,1.341,21.460
"Vitamin B-6",mg,0.536,0.152,2.431
"Folate, DFE",µg,13,4,59
"Vitamin B-12",µg,1.71,0.48,7.76
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.27,0.08,1.22
"Vitamin K (phylloquinone)",µg,1.1,0.3,5.0
Lipids
"Fatty acids, total saturated",g,1.340,0.380,6.078
"Fatty acids, total monounsaturated",g,1.514,0.429,6.868
"Fatty acids, total polyunsaturated",g,0.156,0.044,0.708
"Cholesterol",mg,66,19,299
Amino Acids
Other
"Caffeine",mg,0,0,0
