Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:55 EST
"Nutrient data for: 13470, Beef, short loin, porterhouse steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 serving = 85.0g","1 piece, cooked, excluding refuse = 256.0g",
Proximates
"Water",g,62.19,52.86,52.86,159.21
"Energy",kcal,194,165,165,497
"Protein",g,26.89,22.86,22.86,68.84
"Total lipid (fat)",g,8.81,7.49,7.49,22.55
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,6,5,5,15
"Iron, Fe",mg,3.24,2.75,2.75,8.29
"Magnesium, Mg",mg,25,21,21,64
"Phosphorus, P",mg,211,179,179,540
"Potassium, K",mg,367,312,312,940
"Sodium, Na",mg,69,59,59,177
"Zinc, Zn",mg,5.06,4.30,4.30,12.95
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.110,0.093,0.093,0.282
"Riboflavin",mg,0.250,0.212,0.212,0.640
"Niacin",mg,4.630,3.936,3.936,11.853
"Vitamin B-6",mg,0.400,0.340,0.340,1.024
"Folate, DFE",µg,8,7,7,20
"Vitamin B-12",µg,2.27,1.93,1.93,5.81
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.14,0.12,0.12,0.36
Lipids
"Fatty acids, total saturated",g,3.280,2.788,2.788,8.397
"Fatty acids, total monounsaturated",g,3.760,3.196,3.196,9.626
"Fatty acids, total polyunsaturated",g,0.370,0.315,0.315,0.947
"Cholesterol",mg,84,71,71,215
Amino Acids
Other
"Caffeine",mg,0,0,0,0
