Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:55 EST
"Nutrient data for: 13484, Beef, short loin, t-bone steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 serving = 85.0g","1 piece, cooked, excluding refuse = 264.0g",
Proximates
"Water",g,63.73,54.17,54.17,168.25
"Energy",kcal,177,150,150,467
"Protein",g,26.00,22.10,22.10,68.64
"Total lipid (fat)",g,7.36,6.26,6.26,19.43
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,4,3,3,11
"Iron, Fe",mg,3.66,3.11,3.11,9.66
"Magnesium, Mg",mg,26,22,22,69
"Phosphorus, P",mg,215,183,183,568
"Potassium, K",mg,327,278,278,863
"Sodium, Na",mg,71,60,60,187
"Zinc, Zn",mg,5.11,4.34,4.34,13.49
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.110,0.093,0.093,0.290
"Riboflavin",mg,0.250,0.212,0.212,0.660
"Niacin",mg,4.630,3.936,3.936,12.223
"Vitamin B-6",mg,0.390,0.331,0.331,1.030
"Folate, DFE",µg,8,7,7,21
"Vitamin B-12",µg,2.27,1.93,1.93,5.99
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.14,0.12,0.12,0.37
Lipids
"Fatty acids, total saturated",g,2.820,2.397,2.397,7.445
"Fatty acids, total monounsaturated",g,3.340,2.839,2.839,8.818
"Fatty acids, total polyunsaturated",g,0.380,0.323,0.323,1.003
"Cholesterol",mg,80,68,68,211
Amino Acids
Other
"Caffeine",mg,0,0,0,0
