Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:49 EST
"Nutrient data for: 13854, Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak (yield from 320 g raw meat) = 256.0g",
Proximates
"Water",g,52.93,44.99,135.50
"Energy",kcal,304,258,778
"Protein",g,24.53,20.85,62.80
"Total lipid (fat)",g,22.09,18.78,56.55
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,16,14,41
"Iron, Fe",mg,1.64,1.39,4.20
"Magnesium, Mg",mg,20,17,51
"Phosphorus, P",mg,183,156,468
"Potassium, K",mg,298,253,763
"Sodium, Na",mg,49,42,125
"Zinc, Zn",mg,4.37,3.71,11.19
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.061,0.052,0.156
"Riboflavin",mg,0.108,0.092,0.276
"Niacin",mg,6.653,5.655,17.032
"Vitamin B-6",mg,0.489,0.416,1.252
"Folate, DFE",µg,8,7,20
"Vitamin B-12",µg,1.62,1.38,4.15
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.50,0.42,1.28
"Vitamin K (phylloquinone)",µg,1.8,1.5,4.6
Lipids
"Fatty acids, total saturated",g,8.700,7.395,22.272
"Fatty acids, total monounsaturated",g,9.208,7.827,23.572
"Fatty acids, total polyunsaturated",g,0.818,0.695,2.094
"Cholesterol",mg,94,80,241
Amino Acids
Other
"Caffeine",mg,0,0,0
