Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:34 EST
"Nutrient data for: 13814, Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse) = 257.0g",
Proximates
"Water",g,51.56,43.83,132.51
"Energy",kcal,295,251,758
"Protein",g,30.05,25.54,77.23
"Total lipid (fat)",g,18.50,15.72,47.55
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,18,15,46
"Iron, Fe",mg,2.46,2.09,6.32
"Magnesium, Mg",mg,20,17,51
"Phosphorus, P",mg,184,156,473
"Potassium, K",mg,243,207,625
"Sodium, Na",mg,50,42,128
"Zinc, Zn",mg,7.09,6.03,18.22
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.065,0.055,0.167
"Riboflavin",mg,0.163,0.139,0.419
"Niacin",mg,4.331,3.681,11.131
"Vitamin B-6",mg,0.296,0.252,0.761
"Folate, DFE",µg,9,8,23
"Vitamin B-12",µg,1.99,1.69,5.11
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.52,0.44,1.34
"Vitamin D (D2 + D3)",µg,0.3,0.3,0.8
"Vitamin D",IU,12,10,31
"Vitamin K (phylloquinone)",µg,1.8,1.5,4.6
Lipids
"Fatty acids, total saturated",g,7.337,6.236,18.856
"Fatty acids, total monounsaturated",g,7.969,6.774,20.480
"Fatty acids, total polyunsaturated",g,0.704,0.598,1.809
"Cholesterol",mg,119,101,306
Amino Acids
Other
"Caffeine",mg,0,0,0
